State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
DELAWARE,3,18,0,NA,6,18,-6.7,-5.3,-17.6,-18.4,delaware,Delaware,3rd,18th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Delaware<br>Census: 3rd<br>Rank: 18th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,5.45
DELAWARE,3,18,0,NA,6,18,-6.7,-5.3,-17.6,-18.4,delaware,Delaware,3rd,18th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Delaware<br>Census: 3rd<br>Rank: 18th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,6.55
MISSISSIPPI,3,19,0,NA,6,19,-6.7,-5.3,-18.6,-19.4,mississippi,Mississippi,3rd,19th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 3rd<br>Rank: 19th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,5.45
MISSISSIPPI,3,19,0,NA,6,19,-6.7,-5.3,-18.6,-19.4,mississippi,Mississippi,3rd,19th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 3rd<br>Rank: 19th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,6.55
INDIANA,3,20,0,NA,6,20,-6.7,-5.3,-19.6,-20.4,indiana,Indiana,3rd,20th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 3rd<br>Rank: 20th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,5.45
INDIANA,3,20,0,NA,6,20,-6.7,-5.3,-19.6,-20.4,indiana,Indiana,3rd,20th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 3rd<br>Rank: 20th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,6.55
DISTRICT OF_COLUMBIA,3,21,0,right,6,21,-6.7,-5.3,-20.6,-21.4,district_of_columbia,District of Columbia,3rd,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 3rd<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,5.45
DISTRICT OF_COLUMBIA,3,21,0,right,6,21,-6.7,-5.3,-20.6,-21.4,district_of_columbia,District of Columbia,3rd,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 3rd<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,6.55
ILLINOIS,3,22,0,right,6,22,-6.7,-5.3,-21.6,-22.4,illinois,Illinois,3rd,22nd,First Appearance,,State: Illinois<br>Census: 3rd<br>Rank: 22nd<br>First Appearance,right_lim,5.45
ILLINOIS,3,22,0,right,6,22,-6.7,-5.3,-21.6,-22.4,illinois,Illinois,3rd,22nd,First Appearance,,State: Illinois<br>Census: 3rd<br>Rank: 22nd<br>First Appearance,left_lim,6.55
MICHIGAN,3,23,0,right,6,23,-6.7,-5.3,-22.6,-23.4,michigan,Michigan,3rd,23rd,First Appearance,,State: Michigan<br>Census: 3rd<br>Rank: 23rd<br>First Appearance,right_lim,5.45
MICHIGAN,3,23,0,right,6,23,-6.7,-5.3,-22.6,-23.4,michigan,Michigan,3rd,23rd,First Appearance,,State: Michigan<br>Census: 3rd<br>Rank: 23rd<br>First Appearance,left_lim,6.55
NEW YORK,4,1,0,NA,8,1,-8.7,-7.3,-0.6,-1.4,new_york,New York,4th,1st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New York<br>Census: 4th<br>Rank: 1st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,7.45
NEW YORK,4,1,0,NA,8,1,-8.7,-7.3,-0.6,-1.4,new_york,New York,4th,1st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New York<br>Census: 4th<br>Rank: 1st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,8.55
VIRGINIA,4,2,0,NA,8,2,-8.7,-7.3,-1.6,-2.4,virginia,Virginia,4th,2nd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 4th<br>Rank: 2nd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,7.45
VIRGINIA,4,2,0,NA,8,2,-8.7,-7.3,-1.6,-2.4,virginia,Virginia,4th,2nd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 4th<br>Rank: 2nd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,8.55
PENNSYLVANIA,4,3,0,NA,8,3,-8.7,-7.3,-2.6,-3.4,pennsylvania,Pennsylvania,4th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 4th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,7.45
PENNSYLVANIA,4,3,0,NA,8,3,-8.7,-7.3,-2.6,-3.4,pennsylvania,Pennsylvania,4th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 4th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,8.55
NORTH CAROLINA,4,4,0,NA,8,4,-8.7,-7.3,-3.6,-4.4,north_carolina,North Carolina,4th,4th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 4th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,7.45
NORTH CAROLINA,4,4,0,NA,8,4,-8.7,-7.3,-3.6,-4.4,north_carolina,North Carolina,4th,4th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 4th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,8.55
OHIO,4,5,0,NA,8,5,-8.7,-7.3,-4.6,-5.4,ohio,Ohio,4th,5th,Rank Change from Last Census: 8,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 4th<br>Rank: 5th<br>Rank Change from Last Census: 8<br>First Appearance: 2nd Census,right_lim,7.45
OHIO,4,5,0,NA,8,5,-8.7,-7.3,-4.6,-5.4,ohio,Ohio,4th,5th,Rank Change from Last Census: 8,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 4th<br>Rank: 5th<br>Rank Change from Last Census: 8<br>First Appearance: 2nd Census,left_lim,8.55
KENTUCKY,4,6,0,NA,8,6,-8.7,-7.3,-5.6,-6.4,kentucky,Kentucky,4th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 4th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,7.45
KENTUCKY,4,6,0,NA,8,6,-8.7,-7.3,-5.6,-6.4,kentucky,Kentucky,4th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 4th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,8.55
MASSACHUSETTS,4,7,0,NA,8,7,-8.7,-7.3,-6.6,-7.4,massachusetts,Massachusetts,4th,7th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 4th<br>Rank: 7th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,7.45
MASSACHUSETTS,4,7,0,NA,8,7,-8.7,-7.3,-6.6,-7.4,massachusetts,Massachusetts,4th,7th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 4th<br>Rank: 7th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,8.55
SOUTH CAROLINA,4,8,0,NA,8,8,-8.7,-7.3,-7.6,-8.4,south_carolina,South Carolina,4th,8th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 4th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,7.45
SOUTH CAROLINA,4,8,0,NA,8,8,-8.7,-7.3,-7.6,-8.4,south_carolina,South Carolina,4th,8th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 4th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,8.55
TENNESSEE,4,9,0,NA,8,9,-8.7,-7.3,-8.6,-9.4,tennessee,Tennessee,4th,9th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 4th<br>Rank: 9th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,7.45
TENNESSEE,4,9,0,NA,8,9,-8.7,-7.3,-8.6,-9.4,tennessee,Tennessee,4th,9th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 4th<br>Rank: 9th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,8.55
MARYLAND,4,10,0,NA,8,10,-8.7,-7.3,-9.6,-10.4,maryland,Maryland,4th,10th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 4th<br>Rank: 10th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,7.45
MARYLAND,4,10,0,NA,8,10,-8.7,-7.3,-9.6,-10.4,maryland,Maryland,4th,10th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 4th<br>Rank: 10th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,8.55
GEORGIA,4,11,0,NA,8,11,-8.7,-7.3,-10.6,-11.4,georgia,Georgia,4th,11th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 4th<br>Rank: 11th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,7.45
GEORGIA,4,11,0,NA,8,11,-8.7,-7.3,-10.6,-11.4,georgia,Georgia,4th,11th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 4th<br>Rank: 11th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,8.55
MAINE,4,12,1,NA,8,12,-8.7,-7.3,-11.6,-12.4,maine,Maine,4th,12th,First Appearance,,State: Maine<br>Census: 4th<br>Rank: 12th<br>First Appearance,right_lim,7.45
MAINE,4,12,1,NA,8,12,-8.7,-7.3,-11.6,-12.4,maine,Maine,4th,12th,First Appearance,,State: Maine<br>Census: 4th<br>Rank: 12th<br>First Appearance,left_lim,8.55
NEW JERSEY,4,13,0,NA,8,13,-8.7,-7.3,-12.6,-13.4,new_jersey,New Jersey,4th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 4th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,7.45
NEW JERSEY,4,13,0,NA,8,13,-8.7,-7.3,-12.6,-13.4,new_jersey,New Jersey,4th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 4th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,8.55
CONNECTICUT,4,14,0,NA,8,14,-8.7,-7.3,-13.6,-14.4,connecticut,Connecticut,4th,14th,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 4th<br>Rank: 14th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census,right_lim,7.45
CONNECTICUT,4,14,0,NA,8,14,-8.7,-7.3,-13.6,-14.4,connecticut,Connecticut,4th,14th,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 4th<br>Rank: 14th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census,left_lim,8.55
NEW HAMPSHIRE,4,15,0,NA,8,15,-8.7,-7.3,-14.6,-15.4,new_hampshire,New Hampshire,4th,15th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 4th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,7.45
NEW HAMPSHIRE,4,15,0,NA,8,15,-8.7,-7.3,-14.6,-15.4,new_hampshire,New Hampshire,4th,15th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 4th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,8.55
VERMONT,4,16,0,NA,8,16,-8.7,-7.3,-15.6,-16.4,vermont,Vermont,4th,16th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 4th<br>Rank: 16th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,7.45
VERMONT,4,16,0,NA,8,16,-8.7,-7.3,-15.6,-16.4,vermont,Vermont,4th,16th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 4th<br>Rank: 16th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,8.55
LOUISIANA,4,17,0,NA,8,17,-8.7,-7.3,-16.6,-17.4,louisiana,Louisiana,4th,17th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 4th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,right_lim,7.45
LOUISIANA,4,17,0,NA,8,17,-8.7,-7.3,-16.6,-17.4,louisiana,Louisiana,4th,17th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 4th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,left_lim,8.55
INDIANA,4,18,0,NA,8,18,-8.7,-7.3,-17.6,-18.4,indiana,Indiana,4th,18th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 4th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,right_lim,7.45
INDIANA,4,18,0,NA,8,18,-8.7,-7.3,-17.6,-18.4,indiana,Indiana,4th,18th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 4th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,left_lim,8.55
ALABAMA,4,19,1,NA,8,19,-8.7,-7.3,-18.6,-19.4,alabama,Alabama,4th,19th,First Appearance,,State: Alabama<br>Census: 4th<br>Rank: 19th<br>First Appearance,right_lim,7.45
ALABAMA,4,19,1,NA,8,19,-8.7,-7.3,-18.6,-19.4,alabama,Alabama,4th,19th,First Appearance,,State: Alabama<br>Census: 4th<br>Rank: 19th<br>First Appearance,left_lim,8.55
RHODE ISLAND,4,20,0,NA,8,20,-8.7,-7.3,-19.6,-20.4,rhode_island,Rhode Island,4th,20th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 4th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,7.45
RHODE ISLAND,4,20,0,NA,8,20,-8.7,-7.3,-19.6,-20.4,rhode_island,Rhode Island,4th,20th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 4th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,8.55
MISSISSIPPI,4,21,0,NA,8,21,-8.7,-7.3,-20.6,-21.4,mississippi,Mississippi,4th,21st,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 4th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,7.45
MISSISSIPPI,4,21,0,NA,8,21,-8.7,-7.3,-20.6,-21.4,mississippi,Mississippi,4th,21st,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 4th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,8.55
DELAWARE,4,22,0,NA,8,22,-8.7,-7.3,-21.6,-22.4,delaware,Delaware,4th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 4th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,7.45
DELAWARE,4,22,0,NA,8,22,-8.7,-7.3,-21.6,-22.4,delaware,Delaware,4th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 4th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,8.55
MISSOURI,4,23,1,NA,8,23,-8.7,-7.3,-22.6,-23.4,missouri,Missouri,4th,23rd,First Appearance,,State: Missouri<br>Census: 4th<br>Rank: 23rd<br>First Appearance,right_lim,7.45
MISSOURI,4,23,1,NA,8,23,-8.7,-7.3,-22.6,-23.4,missouri,Missouri,4th,23rd,First Appearance,,State: Missouri<br>Census: 4th<br>Rank: 23rd<br>First Appearance,left_lim,8.55
ILLINOIS,4,24,0,right,8,24,-8.7,-7.3,-23.6,-24.4,illinois,Illinois,4th,24th,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 4th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census,right_lim,7.45
ILLINOIS,4,24,0,right,8,24,-8.7,-7.3,-23.6,-24.4,illinois,Illinois,4th,24th,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 4th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census,left_lim,8.55
DISTRICT OF_COLUMBIA,4,25,0,right,8,25,-8.7,-7.3,-24.6,-25.4,district_of_columbia,District of Columbia,4th,25th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 4th<br>Rank: 25th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,right_lim,7.45
DISTRICT OF_COLUMBIA,4,25,0,right,8,25,-8.7,-7.3,-24.6,-25.4,district_of_columbia,District of Columbia,4th,25th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 4th<br>Rank: 25th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,left_lim,8.55
ARKANSAS,4,26,0,right,8,26,-8.7,-7.3,-25.6,-26.4,arkansas,Arkansas,4th,26th,First Appearance,,State: Arkansas<br>Census: 4th<br>Rank: 26th<br>First Appearance,right_lim,7.45
ARKANSAS,4,26,0,right,8,26,-8.7,-7.3,-25.6,-26.4,arkansas,Arkansas,4th,26th,First Appearance,,State: Arkansas<br>Census: 4th<br>Rank: 26th<br>First Appearance,left_lim,8.55
MICHIGAN,4,27,0,right,8,27,-8.7,-7.3,-26.6,-27.4,michigan,Michigan,4th,27th,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 4th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,right_lim,7.45
MICHIGAN,4,27,0,right,8,27,-8.7,-7.3,-26.6,-27.4,michigan,Michigan,4th,27th,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 4th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,left_lim,8.55
NEW YORK,5,1,0,NA,10,1,-10.7,-9.3,-0.6,-1.4,new_york,New York,5th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 5th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,9.45
NEW YORK,5,1,0,NA,10,1,-10.7,-9.3,-0.6,-1.4,new_york,New York,5th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 5th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,10.55
PENNSYLVANIA,5,2,0,NA,10,2,-10.7,-9.3,-1.6,-2.4,pennsylvania,Pennsylvania,5th,2nd,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 5th<br>Rank: 2nd<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,9.45
PENNSYLVANIA,5,2,0,NA,10,2,-10.7,-9.3,-1.6,-2.4,pennsylvania,Pennsylvania,5th,2nd,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 5th<br>Rank: 2nd<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,10.55
VIRGINIA,5,3,0,NA,10,3,-10.7,-9.3,-2.6,-3.4,virginia,Virginia,5th,3rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 5th<br>Rank: 3rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,9.45
VIRGINIA,5,3,0,NA,10,3,-10.7,-9.3,-2.6,-3.4,virginia,Virginia,5th,3rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 5th<br>Rank: 3rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,10.55
OHIO,5,4,0,NA,10,4,-10.7,-9.3,-3.6,-4.4,ohio,Ohio,5th,4th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 5th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,9.45
OHIO,5,4,0,NA,10,4,-10.7,-9.3,-3.6,-4.4,ohio,Ohio,5th,4th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 5th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,10.55
NORTH CAROLINA,5,5,0,NA,10,5,-10.7,-9.3,-4.6,-5.4,north_carolina,North Carolina,5th,5th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 5th<br>Rank: 5th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,9.45
NORTH CAROLINA,5,5,0,NA,10,5,-10.7,-9.3,-4.6,-5.4,north_carolina,North Carolina,5th,5th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 5th<br>Rank: 5th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,10.55
KENTUCKY,5,6,0,NA,10,6,-10.7,-9.3,-5.6,-6.4,kentucky,Kentucky,5th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 5th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,9.45
KENTUCKY,5,6,0,NA,10,6,-10.7,-9.3,-5.6,-6.4,kentucky,Kentucky,5th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 5th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,10.55
TENNESSEE,5,7,0,NA,10,7,-10.7,-9.3,-6.6,-7.4,tennessee,Tennessee,5th,7th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 5th<br>Rank: 7th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,right_lim,9.45
TENNESSEE,5,7,0,NA,10,7,-10.7,-9.3,-6.6,-7.4,tennessee,Tennessee,5th,7th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 5th<br>Rank: 7th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,left_lim,10.55
MASSACHUSETTS,5,8,0,NA,10,8,-10.7,-9.3,-7.6,-8.4,massachusetts,Massachusetts,5th,8th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 5th<br>Rank: 8th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,9.45
MASSACHUSETTS,5,8,0,NA,10,8,-10.7,-9.3,-7.6,-8.4,massachusetts,Massachusetts,5th,8th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 5th<br>Rank: 8th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,10.55
SOUTH CAROLINA,5,9,0,NA,10,9,-10.7,-9.3,-8.6,-9.4,south_carolina,South Carolina,5th,9th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 5th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,9.45
SOUTH CAROLINA,5,9,0,NA,10,9,-10.7,-9.3,-8.6,-9.4,south_carolina,South Carolina,5th,9th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 5th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,10.55
