State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
NEW HAMPSHIRE,3,15,0,NA,5.550000000000001,15,-6.250000000000001,-4.8500000000000005,-14.6,-15.4,new_hampshire,New Hampshire,3rd,15th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 3rd<br>Rank: 15th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,5.000000000000001
NEW HAMPSHIRE,3,15,0,NA,5.550000000000001,15,-6.250000000000001,-4.8500000000000005,-14.6,-15.4,new_hampshire,New Hampshire,3rd,15th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 3rd<br>Rank: 15th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,6.1000000000000005
RHODE ISLAND,3,16,0,NA,5.550000000000001,16,-6.250000000000001,-4.8500000000000005,-15.6,-16.4,rhode_island,Rhode Island,3rd,16th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 3rd<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,5.000000000000001
RHODE ISLAND,3,16,0,NA,5.550000000000001,16,-6.250000000000001,-4.8500000000000005,-15.6,-16.4,rhode_island,Rhode Island,3rd,16th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 3rd<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,6.1000000000000005
LOUISIANA,3,17,1,NA,5.550000000000001,17,-6.250000000000001,-4.8500000000000005,-16.6,-17.4,louisiana,Louisiana,3rd,17th,First Appearance,,State: Louisiana<br>Census: 3rd<br>Rank: 17th<br>First Appearance,right_lim,5.000000000000001
LOUISIANA,3,17,1,NA,5.550000000000001,17,-6.250000000000001,-4.8500000000000005,-16.6,-17.4,louisiana,Louisiana,3rd,17th,First Appearance,,State: Louisiana<br>Census: 3rd<br>Rank: 17th<br>First Appearance,left_lim,6.1000000000000005
DELAWARE,3,18,0,NA,5.550000000000001,18,-6.250000000000001,-4.8500000000000005,-17.6,-18.4,delaware,Delaware,3rd,18th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Delaware<br>Census: 3rd<br>Rank: 18th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,5.000000000000001
DELAWARE,3,18,0,NA,5.550000000000001,18,-6.250000000000001,-4.8500000000000005,-17.6,-18.4,delaware,Delaware,3rd,18th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Delaware<br>Census: 3rd<br>Rank: 18th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,6.1000000000000005
MISSISSIPPI,3,19,0,NA,5.550000000000001,19,-6.250000000000001,-4.8500000000000005,-18.6,-19.4,mississippi,Mississippi,3rd,19th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 3rd<br>Rank: 19th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,5.000000000000001
MISSISSIPPI,3,19,0,NA,5.550000000000001,19,-6.250000000000001,-4.8500000000000005,-18.6,-19.4,mississippi,Mississippi,3rd,19th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 3rd<br>Rank: 19th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,6.1000000000000005
INDIANA,3,20,0,NA,5.550000000000001,20,-6.250000000000001,-4.8500000000000005,-19.6,-20.4,indiana,Indiana,3rd,20th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 3rd<br>Rank: 20th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,5.000000000000001
INDIANA,3,20,0,NA,5.550000000000001,20,-6.250000000000001,-4.8500000000000005,-19.6,-20.4,indiana,Indiana,3rd,20th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 3rd<br>Rank: 20th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,6.1000000000000005
DISTRICT OF_COLUMBIA,3,21,0,right,5.550000000000001,21,-6.250000000000001,-4.8500000000000005,-20.6,-21.4,district_of_columbia,District of Columbia,3rd,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 3rd<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,5.000000000000001
DISTRICT OF_COLUMBIA,3,21,0,right,5.550000000000001,21,-6.250000000000001,-4.8500000000000005,-20.6,-21.4,district_of_columbia,District of Columbia,3rd,21st,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 3rd<br>Rank: 21st<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,6.1000000000000005
ILLINOIS,3,22,0,right,5.550000000000001,22,-6.250000000000001,-4.8500000000000005,-21.6,-22.4,illinois,Illinois,3rd,22nd,First Appearance,,State: Illinois<br>Census: 3rd<br>Rank: 22nd<br>First Appearance,right_lim,5.000000000000001
ILLINOIS,3,22,0,right,5.550000000000001,22,-6.250000000000001,-4.8500000000000005,-21.6,-22.4,illinois,Illinois,3rd,22nd,First Appearance,,State: Illinois<br>Census: 3rd<br>Rank: 22nd<br>First Appearance,left_lim,6.1000000000000005
MICHIGAN,3,23,0,right,5.550000000000001,23,-6.250000000000001,-4.8500000000000005,-22.6,-23.4,michigan,Michigan,3rd,23rd,First Appearance,,State: Michigan<br>Census: 3rd<br>Rank: 23rd<br>First Appearance,right_lim,5.000000000000001
MICHIGAN,3,23,0,right,5.550000000000001,23,-6.250000000000001,-4.8500000000000005,-22.6,-23.4,michigan,Michigan,3rd,23rd,First Appearance,,State: Michigan<br>Census: 3rd<br>Rank: 23rd<br>First Appearance,left_lim,6.1000000000000005
NEW YORK,4,1,0,NA,7.4,1,-8.1,-6.7,-0.6,-1.4,new_york,New York,4th,1st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New York<br>Census: 4th<br>Rank: 1st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,6.8500000000000005
NEW YORK,4,1,0,NA,7.4,1,-8.1,-6.7,-0.6,-1.4,new_york,New York,4th,1st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: New York<br>Census: 4th<br>Rank: 1st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,7.95
VIRGINIA,4,2,0,NA,7.4,2,-8.1,-6.7,-1.6,-2.4,virginia,Virginia,4th,2nd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 4th<br>Rank: 2nd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,6.8500000000000005
VIRGINIA,4,2,0,NA,7.4,2,-8.1,-6.7,-1.6,-2.4,virginia,Virginia,4th,2nd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 4th<br>Rank: 2nd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,7.95
PENNSYLVANIA,4,3,0,NA,7.4,3,-8.1,-6.7,-2.6,-3.4,pennsylvania,Pennsylvania,4th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 4th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,6.8500000000000005
PENNSYLVANIA,4,3,0,NA,7.4,3,-8.1,-6.7,-2.6,-3.4,pennsylvania,Pennsylvania,4th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 4th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,7.95
NORTH CAROLINA,4,4,0,NA,7.4,4,-8.1,-6.7,-3.6,-4.4,north_carolina,North Carolina,4th,4th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 4th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,6.8500000000000005
NORTH CAROLINA,4,4,0,NA,7.4,4,-8.1,-6.7,-3.6,-4.4,north_carolina,North Carolina,4th,4th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 4th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,7.95
OHIO,4,5,0,NA,7.4,5,-8.1,-6.7,-4.6,-5.4,ohio,Ohio,4th,5th,Rank Change from Last Census: 8,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 4th<br>Rank: 5th<br>Rank Change from Last Census: 8<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
OHIO,4,5,0,NA,7.4,5,-8.1,-6.7,-4.6,-5.4,ohio,Ohio,4th,5th,Rank Change from Last Census: 8,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 4th<br>Rank: 5th<br>Rank Change from Last Census: 8<br>First Appearance: 2nd Census,left_lim,7.95
KENTUCKY,4,6,0,NA,7.4,6,-8.1,-6.7,-5.6,-6.4,kentucky,Kentucky,4th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 4th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
KENTUCKY,4,6,0,NA,7.4,6,-8.1,-6.7,-5.6,-6.4,kentucky,Kentucky,4th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 4th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,7.95
MASSACHUSETTS,4,7,0,NA,7.4,7,-8.1,-6.7,-6.6,-7.4,massachusetts,Massachusetts,4th,7th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 4th<br>Rank: 7th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,6.8500000000000005
MASSACHUSETTS,4,7,0,NA,7.4,7,-8.1,-6.7,-6.6,-7.4,massachusetts,Massachusetts,4th,7th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 4th<br>Rank: 7th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,7.95
SOUTH CAROLINA,4,8,0,NA,7.4,8,-8.1,-6.7,-7.6,-8.4,south_carolina,South Carolina,4th,8th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 4th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,6.8500000000000005
SOUTH CAROLINA,4,8,0,NA,7.4,8,-8.1,-6.7,-7.6,-8.4,south_carolina,South Carolina,4th,8th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 4th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,7.95
TENNESSEE,4,9,0,NA,7.4,9,-8.1,-6.7,-8.6,-9.4,tennessee,Tennessee,4th,9th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 4th<br>Rank: 9th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
TENNESSEE,4,9,0,NA,7.4,9,-8.1,-6.7,-8.6,-9.4,tennessee,Tennessee,4th,9th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 4th<br>Rank: 9th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,7.95
MARYLAND,4,10,0,NA,7.4,10,-8.1,-6.7,-9.6,-10.4,maryland,Maryland,4th,10th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 4th<br>Rank: 10th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,6.8500000000000005
MARYLAND,4,10,0,NA,7.4,10,-8.1,-6.7,-9.6,-10.4,maryland,Maryland,4th,10th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 4th<br>Rank: 10th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,7.95
GEORGIA,4,11,0,NA,7.4,11,-8.1,-6.7,-10.6,-11.4,georgia,Georgia,4th,11th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 4th<br>Rank: 11th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,6.8500000000000005
GEORGIA,4,11,0,NA,7.4,11,-8.1,-6.7,-10.6,-11.4,georgia,Georgia,4th,11th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 4th<br>Rank: 11th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,7.95
MAINE,4,12,1,NA,7.4,12,-8.1,-6.7,-11.6,-12.4,maine,Maine,4th,12th,First Appearance,,State: Maine<br>Census: 4th<br>Rank: 12th<br>First Appearance,right_lim,6.8500000000000005
MAINE,4,12,1,NA,7.4,12,-8.1,-6.7,-11.6,-12.4,maine,Maine,4th,12th,First Appearance,,State: Maine<br>Census: 4th<br>Rank: 12th<br>First Appearance,left_lim,7.95
NEW JERSEY,4,13,0,NA,7.4,13,-8.1,-6.7,-12.6,-13.4,new_jersey,New Jersey,4th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 4th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,6.8500000000000005
NEW JERSEY,4,13,0,NA,7.4,13,-8.1,-6.7,-12.6,-13.4,new_jersey,New Jersey,4th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 4th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,7.95
CONNECTICUT,4,14,0,NA,7.4,14,-8.1,-6.7,-13.6,-14.4,connecticut,Connecticut,4th,14th,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 4th<br>Rank: 14th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census,right_lim,6.8500000000000005
CONNECTICUT,4,14,0,NA,7.4,14,-8.1,-6.7,-13.6,-14.4,connecticut,Connecticut,4th,14th,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 4th<br>Rank: 14th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census,left_lim,7.95
NEW HAMPSHIRE,4,15,0,NA,7.4,15,-8.1,-6.7,-14.6,-15.4,new_hampshire,New Hampshire,4th,15th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 4th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,6.8500000000000005
NEW HAMPSHIRE,4,15,0,NA,7.4,15,-8.1,-6.7,-14.6,-15.4,new_hampshire,New Hampshire,4th,15th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 4th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,7.95
VERMONT,4,16,0,NA,7.4,16,-8.1,-6.7,-15.6,-16.4,vermont,Vermont,4th,16th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 4th<br>Rank: 16th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
VERMONT,4,16,0,NA,7.4,16,-8.1,-6.7,-15.6,-16.4,vermont,Vermont,4th,16th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 4th<br>Rank: 16th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,7.95
LOUISIANA,4,17,0,NA,7.4,17,-8.1,-6.7,-16.6,-17.4,louisiana,Louisiana,4th,17th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 4th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,right_lim,6.8500000000000005
LOUISIANA,4,17,0,NA,7.4,17,-8.1,-6.7,-16.6,-17.4,louisiana,Louisiana,4th,17th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 4th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,left_lim,7.95
INDIANA,4,18,0,NA,7.4,18,-8.1,-6.7,-17.6,-18.4,indiana,Indiana,4th,18th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 4th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
INDIANA,4,18,0,NA,7.4,18,-8.1,-6.7,-17.6,-18.4,indiana,Indiana,4th,18th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 4th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,left_lim,7.95
ALABAMA,4,19,1,NA,7.4,19,-8.1,-6.7,-18.6,-19.4,alabama,Alabama,4th,19th,First Appearance,,State: Alabama<br>Census: 4th<br>Rank: 19th<br>First Appearance,right_lim,6.8500000000000005
ALABAMA,4,19,1,NA,7.4,19,-8.1,-6.7,-18.6,-19.4,alabama,Alabama,4th,19th,First Appearance,,State: Alabama<br>Census: 4th<br>Rank: 19th<br>First Appearance,left_lim,7.95
RHODE ISLAND,4,20,0,NA,7.4,20,-8.1,-6.7,-19.6,-20.4,rhode_island,Rhode Island,4th,20th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 4th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,6.8500000000000005
RHODE ISLAND,4,20,0,NA,7.4,20,-8.1,-6.7,-19.6,-20.4,rhode_island,Rhode Island,4th,20th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 4th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,7.95
MISSISSIPPI,4,21,0,NA,7.4,21,-8.1,-6.7,-20.6,-21.4,mississippi,Mississippi,4th,21st,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 4th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
MISSISSIPPI,4,21,0,NA,7.4,21,-8.1,-6.7,-20.6,-21.4,mississippi,Mississippi,4th,21st,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 4th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,7.95
DELAWARE,4,22,0,NA,7.4,22,-8.1,-6.7,-21.6,-22.4,delaware,Delaware,4th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 4th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,6.8500000000000005
DELAWARE,4,22,0,NA,7.4,22,-8.1,-6.7,-21.6,-22.4,delaware,Delaware,4th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 4th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,7.95
MISSOURI,4,23,1,NA,7.4,23,-8.1,-6.7,-22.6,-23.4,missouri,Missouri,4th,23rd,First Appearance,,State: Missouri<br>Census: 4th<br>Rank: 23rd<br>First Appearance,right_lim,6.8500000000000005
MISSOURI,4,23,1,NA,7.4,23,-8.1,-6.7,-22.6,-23.4,missouri,Missouri,4th,23rd,First Appearance,,State: Missouri<br>Census: 4th<br>Rank: 23rd<br>First Appearance,left_lim,7.95
ILLINOIS,4,24,0,right,7.4,24,-8.1,-6.7,-23.6,-24.4,illinois,Illinois,4th,24th,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 4th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census,right_lim,6.8500000000000005
ILLINOIS,4,24,0,right,7.4,24,-8.1,-6.7,-23.6,-24.4,illinois,Illinois,4th,24th,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 4th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census,left_lim,7.95
DISTRICT OF_COLUMBIA,4,25,0,right,7.4,25,-8.1,-6.7,-24.6,-25.4,district_of_columbia,District of Columbia,4th,25th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 4th<br>Rank: 25th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,right_lim,6.8500000000000005
DISTRICT OF_COLUMBIA,4,25,0,right,7.4,25,-8.1,-6.7,-24.6,-25.4,district_of_columbia,District of Columbia,4th,25th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 4th<br>Rank: 25th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,left_lim,7.95
ARKANSAS,4,26,0,right,7.4,26,-8.1,-6.7,-25.6,-26.4,arkansas,Arkansas,4th,26th,First Appearance,,State: Arkansas<br>Census: 4th<br>Rank: 26th<br>First Appearance,right_lim,6.8500000000000005
ARKANSAS,4,26,0,right,7.4,26,-8.1,-6.7,-25.6,-26.4,arkansas,Arkansas,4th,26th,First Appearance,,State: Arkansas<br>Census: 4th<br>Rank: 26th<br>First Appearance,left_lim,7.95
MICHIGAN,4,27,0,right,7.4,27,-8.1,-6.7,-26.6,-27.4,michigan,Michigan,4th,27th,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 4th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,right_lim,6.8500000000000005
MICHIGAN,4,27,0,right,7.4,27,-8.1,-6.7,-26.6,-27.4,michigan,Michigan,4th,27th,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 4th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,left_lim,7.95
NEW YORK,5,1,0,NA,9.25,1,-9.95,-8.55,-0.6,-1.4,new_york,New York,5th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 5th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,8.7
NEW YORK,5,1,0,NA,9.25,1,-9.95,-8.55,-0.6,-1.4,new_york,New York,5th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 5th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,9.8
PENNSYLVANIA,5,2,0,NA,9.25,2,-9.95,-8.55,-1.6,-2.4,pennsylvania,Pennsylvania,5th,2nd,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 5th<br>Rank: 2nd<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,8.7
